Programa,Numero_consecutivo,Numero_de_Ident_de_pieza,Date,Time,Recorrido_fusion_mm,Corriente_maxima_kA,Area_de_corriente_AS,Energia_acumulada_kJ,Fuerza_soldadura_kN,Corriente_max_1_kA,Area_de_Corriente_max_1_As,Corriente_max_2_kA,Area_de_Corriente_max_2_As,Corriente_max_3_kA,Area_de_Corriente_max_3_As,Corriente_max_4_kA,Area_de_Corriente_max_4_As,Evaluacion
30DS29,55319,221003T151040  55319,2022-10-03,15:10:40,"0,422","164,635","1356,25","21,6882","31,0338","41,3943","334,181","40,8653","331,465","40,5685","360,546","41,8072","330,06",OK
30DS29,55320,221003T151045  55320,2022-10-03,15:10:45,"0,412","164,474","1358,26","21,692","31,2348","41,1427","332,031","40,8653","332,543","40,5556","361,528","41,9104","332,154",OK
30DS29,55321,221003T151050  55321,2022-10-03,15:10:50,"0,422","164,222","1353,46","21,6806","31,1083","41,0136","331,222","40,8653","330,864","40,4588","359,489","41,8846","331,89",OK
30DS29,55322,221003T151055  55322,2022-10-03,15:10:55,"0,418","164,158","1353,56","21,6996","31,1648","41,1104","331,271","40,8201","330,155","40,3878","360,348","41,8395","331,783",OK
30DS29,55323,221003T151101  55323,2022-10-03,15:11:00,"0,414","163,79","1350,66","21,6616","31,3251","40,9362","330,921","40,8007","329,706","40,2717","358,078","41,7814","331,953",OK
30DS29,55324,221003T151106  55324,2022-10-03,15:11:06,"0,412","163,764","1348,87","21,7053","31,1106","40,9878","329,145","40,962","331,85","40,1749","357,12","41,6395","330,75",OK
30DS29,55325,221003T151112  55325,2022-10-03,15:11:12,"0,412","164,487","1355,08","21,7395","31,3138","41,0395","331,939","40,9491","331,251","40,5362","360,256","41,9621","331,631",OK
30DS29,55326,221003T151117  55326,2022-10-03,15:11:17,"0,416","164,164","1351,86","21,6047","31,3748","40,9298","328,796","40,8911","329,267","40,3878","360,94","41,9556","332,854",OK
30DS29,55327,221003T151123  55327,2022-10-03,15:11:23,"0,408","163,474","1343,65","21,6711","31,3748","40,9685","330,343","40,7362","329,339","40,2007","355,538","41,5685","328,433",OK
30DS29,55328,221003T151128  55328,2022-10-03,15:11:28,"0,424","163,926","1347,43","21,7262","31,1512","40,9169","329,762","40,7685","330,148","40,3943","357,595","41,8459","329,921",OK
30DS29,55329,221003T151133  55329,2022-10-03,15:11:33,"0,398","164,429","1358,62","21,6711","31,2416","41,1233","333,664","40,9427","332,758","40,4136","359,961","41,9492","332,237",OK
30DS29,55330,221003T151138  55330,2022-10-03,15:11:38,"0,41","164,371","1352,85","21,6464","31,2009","41,1233","331,199","40,9298","330,265","40,5169","360,635","41,8008","330,746",OK
30DS29,55331,221003T151145  55331,2022-10-03,15:11:45,"0,42","164,377","1353,9","21,6692","31,4448","41,1233","331,313","40,8846","330,326","40,4653","359,311","41,904","332,948",OK
30DS29,55332,221003T151151  55332,2022-10-03,15:11:51,"0,412","163,642","1348,07","21,6654","31,1874","40,9427","330,1","40,8137","329,562","40,1233","357,002","41,7621","331,401",OK
30DS29,55333,221003T151156  55333,2022-10-03,15:11:56,"0,41","164,655","1360,67","21,6787","31,2122","41,0653","332,921","40,8653","330,634","40,6588","363,652","42,0653","333,466",OK
30DS29,55334,221003T151202  55334,2022-10-03,15:12:02,"0,418","164,397","1357,92","21,6502","31,3364","41,1749","332,97","40,8717","331,39","40,5362","361,572","41,8137","331,985",OK
30DS29,55335,221003T151207  55335,2022-10-03,15:12:07,"0,416","163,874","1353,29","21,5156","31,2258","40,8782","329,855","40,7298","330,054","40,4395","360,682","41,8266","332,703",OK
30DS29,55336,221003T151212  55336,2022-10-03,15:12:12,"0,4","163,764","1347,74","21,6407","31,3567","40,8524","328,306","40,8201","329,872","40,3233","358,656","41,7685","330,909",OK
30DS29,55337,221003T151218  55337,2022-10-03,15:12:17,"0,41","164,687","1357,68","21,6844","31,2416","41,2137","334,831","40,8846","330,162","40,4524","358,42","42,1363","334,264",OK
30DS29,55338,221003T151223  55338,2022-10-03,15:12:23,"0,422","164,7","1357,14","21,6521","31,3183","41,1749","330,222","40,7814","327,462","40,6459","363,822","42,0975","335,631",OK
30DS29,55339,221003T151249  55339,2022-10-03,15:12:49,"0,41","163,99","1352,98","21,5952","31,3545","41,104","332,915","40,8846","331,916","40,2717","356,772","41,7298","331,378",OK
30DS29,55340,221003T151254  55340,2022-10-03,15:12:54,"0,392","164,616","1359,53","21,6768","31,1806","41,2782","334,44","41,0008","333,588","40,4846","359,793","41,8524","331,711",OK
30DS29,55341,221003T151301  55341,2022-10-03,15:13:01,"0,428","163,861","1352,08","21,6236","30,9638","40,8782","329,735","40,833","329,376","40,3878","360,186","41,7621","332,787",OK
30DS29,55342,221003T151312  55342,2022-10-03,15:13:12,"0,41","164,261","1361,17","21,6939","31,3522","41,0459","334,271","40,8717","331,923","40,433","360,901","41,9104","334,076",OK
30DS29,55343,221003T151318  55343,2022-10-03,15:13:18,"0,406","164,313","1352,2","21,654","31,3251","40,9362","330,347","40,9298","329,222","40,5362","359,574","41,9104","333,06",OK
30DS29,55344,221003T151324  55344,2022-10-03,15:13:23,"0,412","163,977","1351,2","21,6673","31,1716","41,0395","330,136","40,6653","327,832","40,6072","362,22","41,6653","331,011",OK
30DS29,55345,221003T151329  55345,2022-10-03,15:13:29,"0,414","164,532","1358,08","21,7224","31,1377","41,0911","332,531","40,9814","330,63","40,4846","361,528","41,975","333,389",OK
30DS29,55346,221003T151334  55346,2022-10-03,15:13:34,"0,398","164,242","1349,83","21,635","31,28","40,8911","328,723","40,7943","328,87","40,5298","360,052","42,0266","332,186",OK
30DS29,55347,221003T151339  55347,2022-10-03,15:13:39,"0,416","164,016","1345,08","21,635","31,1941","41,1104","330,519","40,8395","328,781","40,4072","358,134","41,6588","327,645",OK
30DS29,55348,221003T151344  55348,2022-10-03,15:13:44,"0,41","164,184","1350,02","21,6483","31,0112","40,8201","327,523","40,8653","330,008","40,4265","358,933","42,0717","333,558",OK
30DS29,55349,221003T151351  55349,2022-10-03,15:13:51,"0,42","163,816","1345,03","21,6426","31,2732","40,9298","328,969","40,7943","329,165","40,3427","357,412","41,7491","329,479",OK
30DS29,55350,221003T151357  55350,2022-10-03,15:13:56,"0,398","163,906","1348,38","21,6293","31,1512","40,8653","328,962","40,7298","329,234","40,5878","360,57","41,7233","329,612",OK
30DS29,55351,221003T151403  55351,2022-10-03,15:14:03,"0,41","163,706","1346,91","21,6711","31,149","40,9298","329,231","40,8136","328,998","40,2459","358,313","41,7169","330,366",OK
30DS29,55352,221003T151408  55352,2022-10-03,15:14:08,"0,398","164,629","1355,45","21,7414","31,2303","41,0137","329,302","41,0459","330,746","40,6007","362,916","41,9685","332,484",OK
30DS29,55353,221003T151418  55353,2022-10-03,15:14:18,"0,426","163,655","1344,91","21,7586","31,0203","40,9814","328,988","40,8653","328,079","40,2136","358,317","41,5943","329,53",OK
30DS29,55354,221003T151424  55354,2022-10-03,15:14:23,"0,404","164,506","1358,91","21,6066","31,429","41,0072","330,257","40,8975","330,518","40,6653","363,528","41,9362","334,608",OK
30DS29,55355,221003T151430  55355,2022-10-03,15:14:29,"0,406","164,28","1352,18","21,6806","31,0632","40,9362","329,695","40,8653","330,119","40,5169","360,571","41,9621","331,793",OK
30DS29,55356,221003T151435  55356,2022-10-03,15:14:35,"0,418","164,119","1350,36","21,6407","31,298","41,0459","330,023","40,7491","328,337","40,4653","358,547","41,8588","333,451",OK
30DS29,55357,221003T151441  55357,2022-10-03,15:14:41,"0,418","164,177","1353,07","21,6844","31,1919","40,9685","329,774","40,8782","331,767","40,4394","359,098","41,8911","332,432",OK
30DS29,55358,221003T151446  55358,2022-10-03,15:14:46,"0,42","164,351","1355,12","21,6483","31,0067","41,0911","330,729","40,9233","330,165","40,4717","361,64","41,8653","332,584",OK
30DS29,55359,221003T151454  55359,2022-10-03,15:14:54,"0,41","164,642","1360,33","21,7433","31,158","41,0911","331,359","40,9814","332,643","40,5298","361,406","42,0395","334,924",OK
30DS29,55360,221003T151459  55360,2022-10-03,15:14:59,"0,42","163,809","1345,2","21,6806","31,1919","41,0975","330,974","40,704","326,12","40,2588","357,154","41,7491","330,956",OK
30DS29,55361,221003T151505  55361,2022-10-03,15:15:05,"0,414","164,171","1352,02","21,6806","31,1467","40,8975","329,928","40,8395","328,769","40,504","360,85","41,9298","332,476",OK
30DS29,55362,221003T151511  55362,2022-10-03,15:15:11,"0,412","164,009","1350,4","21,7681","31,2687","41,0782","330,633","40,7878","328,39","40,3878","359,293","41,7556","332,088",OK
30DS29,55363,221003T151516  55363,2022-10-03,15:15:16,"0,406","164,313","1355,02","21,6673","31,1896","41,0588","331,653","40,7491","329,78","40,5298","359,425","41,975","334,161",OK
30DS29,55364,221003T151521  55364,2022-10-03,15:15:21,"0,422","164,093","1353,06","21,6806","31,149","40,9749","329,964","40,9427","330,405","40,4524","361,645","41,7233","331,047",OK
30DS29,55365,221003T151526  55365,2022-10-03,15:15:26,"0,408","164,268","1353,78","21,711","31,1083","41,1104","331,762","40,8524","330,675","40,4975","360,586","41,8072","330,758",OK
30DS29,55366,221003T151532  55366,2022-10-03,15:15:32,"0,408","164,029","1353,44","21,7186","31,1445","40,833","328,896","40,762","330,994","40,4653","360,77","41,9685","332,782",OK
30DS29,55367,221003T151538  55367,2022-10-03,15:15:38,"0,404","163,693","1348,44","21,616","31,1716","40,9427","330,747","40,762","327,815","40,1685","357,889","41,8201","331,992",OK
30DS29,55368,221003T151544  55368,2022-10-03,15:15:44,"0,416","164,616","1358,67","21,6654","31,1129","41,0846","331,981","40,8459","329,575","40,6524","362,688","42,033","334,429",OK
30DS29,55369,221003T151550  55369,2022-10-03,15:15:50,"0,404","163,79","1353,24","21,711","31,3929","40,8459","330,445","40,7814","330,039","40,4394","361,121","41,7233","331,629",OK
30DS29,55370,221003T151555  55370,2022-10-03,15:15:55,"0,414","164,545","1358,37","21,7186","31,3183","40,9298","329,68","40,7878","327,707","40,6459","364,916","42,1814","336,07",OK
30DS29,55371,221003T151601  55371,2022-10-03,15:16:01,"0,414","164,448","1355,23","21,6293","31,2777","40,9749","330,33","40,9362","330,035","40,5298","362,1","42,0072","332,765",OK
30DS29,55372,221003T151606  55372,2022-10-03,15:16:06,"0,42","164,068","1351,8","21,5762","31,3816","40,9491","328,096","40,6975","328,301","40,5427","360,331","41,8782","335,07",OK
30DS29,55373,221003T151611  55373,2022-10-03,15:16:11,"0,41","163,764","1350,28","21,6673","31,2642","40,7491","327,793","40,7749","328,476","40,4136","360,658","41,8266","333,35",OK
30DS29,55374,221003T151617  55374,2022-10-03,15:16:17,"0,416","163,635","1346,44","21,6578","31,1083","40,7749","327,049","40,8072","328,618","40,2394","357,876","41,8137","332,897",OK
30DS29,55375,221003T151622  55375,2022-10-03,15:16:22,"0,416","164,919","1363,37","21,6521","31,3048","41,1814","333,097","41,0008","332,408","40,6201","362,27","42,1169","335,597",OK
30DS29,55376,221003T151628  55376,2022-10-03,15:16:27,"0,414","163,635","1344,55","21,7015","31,2642","40,8911","328,271","40,8524","328,006","40,1943","356,86","41,6975","331,414",OK
30DS29,55377,221003T151636  55377,2022-10-03,15:16:36,"0,412","164,203","1352,3","21,6331","31,0767","41,0653","332,641","40,9685","330,411","40,4265","358,435","41,7427","330,811",OK
30DS29,55378,221003T151642  55378,2022-10-03,15:16:42,"0,41","164,106","1352,96","21,6711","31,4222","40,9556","329,751","40,6717","328,208","40,5233","361,281","41,9556","333,716",OK
30DS29,55379,221003T151647  55379,2022-10-03,15:16:47,"0,406","164,035","1353,74","21,7529","31,1106","41,0395","331,472","40,833","329,804","40,4007","360,995","41,7621","331,468",OK
30DS29,55380,221003T151653  55380,2022-10-03,15:16:53,"0,406","163,455","1344,32","21,6635","31,3003","40,7491","327,244","40,6395","327,532","40,2459","358,276","41,8201","331,264",OK
30DS29,55381,221003T151658  55381,2022-10-03,15:16:58,"0,402","164,345","1356,01","21,7243","31,2438","41,0653","331,118","40,7104","328,728","40,6072","362,266","41,9621","333,896",OK
30DS29,55382,221003T151704  55382,2022-10-03,15:17:03,"0,398","163,9","1351,97","21,7243","31,0474","40,8717","329,493","40,7491","328,012","40,4524","362,485","41,8266","331,983",OK
30DS29,55383,221003T151709  55383,2022-10-03,15:17:09,"0,408","163,951","1352,33","21,6388","31,3342","40,9233","330,149","40,7685","328,925","40,4136","359,302","41,8459","333,948",OK
30DS29,55384,221003T151714  55384,2022-10-03,15:17:14,"0,408","164,055","1352,09","21,7643","31,2235","41,0782","331,93","40,8136","331,108","40,4394","359,021","41,7233","330,027",OK
30DS29,55385,221003T151727  55385,2022-10-03,15:17:26,"0,426","163,7","1348,35","21,6142","31,1422","40,8524","329,511","40,7362","328,716","40,3298","359,851","41,7814","330,268",OK
30DS29,55386,221003T151732  55386,2022-10-03,15:17:32,"0,408","164,364","1355,66","21,7205","31,1919","41,2524","334,77","40,7104","329,373","40,4975","359,911","41,904","331,601",OK
30DS29,55387,221003T151737  55387,2022-10-03,15:17:37,"0,42","164,474","1360,77","21,6787","31,3793","40,9427","329,791","40,7749","330,058","40,6265","364,173","42,1298","336,745",OK
30DS29,55388,221003T151743  55388,2022-10-03,15:17:43,"0,408","163,745","1349,38","21,7376","31,0383","40,7749","328,445","40,6265","327,413","40,4394","360,098","41,904","333,427",OK
30DS29,55389,221003T151749  55389,2022-10-03,15:17:49,"0,424","164,235","1353,09","21,6483","31,3138","41,0653","331,136","40,9298","331,014","40,3943","359,517","41,8459","331,419",OK
30DS29,55390,221003T151755  55390,2022-10-03,15:17:55,"0,398","165,087","1361,7","21,6692","31,1512","40,9814","328,343","41,1685","334,574","40,8007","363,448","42,1363","335,336",OK
30DS29,55391,221003T151800  55391,2022-10-03,15:18:00,"0,408","164,738","1358,51","21,6142","31,1309","41,2975","333,96","41,0395","331,705","40,6072","361,474","41,7943","331,371",OK
30DS29,55392,221003T151805  55392,2022-10-03,15:18:05,"0,408","164,319","1354,38","21,7776","31,2145","41,0137","330,249","40,8072","329,009","40,4459","360,491","42,0524","334,631",OK
30DS29,55393,221003T151811  55393,2022-10-03,15:18:11,"0,414","164,371","1354,45","21,6559","31,2777","40,9814","330,376","40,7749","328,642","40,6459","362,059","41,9685","333,37",OK
30DS29,55394,221003T151816  55394,2022-10-03,15:18:16,"0,41","163,893","1349,17","21,6597","31,0067","41,0266","330,811","40,6975","327,921","40,4265","359,794","41,7427","330,649",OK
30DS29,55395,221003T151821  55395,2022-10-03,15:18:21,"0,404","164,777","1360,44","21,7224","31,1196","41,1169","332,114","40,8717","330,866","40,6072","362,68","42,1814","334,784",OK
30DS29,55396,221003T151827  55396,2022-10-03,15:18:26,"0,406","164,384","1353,03","21,6521","31,2777","41,0653","331,562","40,8588","329,702","40,5169","358,496","41,9427","333,271",OK
30DS29,55397,221003T151832  55397,2022-10-03,15:18:32,"0,408","164,126","1354,92","21,6104","31,5171","40,9362","330,11","40,9749","331,435","40,3685","360,588","41,8459","332,788",OK
30DS29,55398,221003T151837  55398,2022-10-03,15:18:37,"0,418","164,358","1353,87","21,6768","31,3229","41,0975","331,646","40,8007","328,808","40,4395","360,438","42,0201","332,974",OK
30DS29,55399,221003T151843  55399,2022-10-03,15:18:43,"0,408","164,448","1353,48","21,6464","31,49","41,1298","330,153","40,9169","329,763","40,4717","360,705","41,9298","332,858",OK
30DS29,55400,221003T151849  55400,2022-10-03,15:18:49,"0,404","164,409","1357,24","21,6616","31,3545","41,1169","331,299","40,8201","329,468","40,5233","360,223","41,9492","336,253",OK
30DS29,55401,221003T151854  55401,2022-10-03,15:18:54,"0,416","164,009","1349,45","21,6616","31,2687","40,9685","329,6","40,8072","329,261","40,4007","359,715","41,833","330,87",OK
30DS29,55402,221003T151859  55402,2022-10-03,15:18:59,"0,406","164,777","1358,59","21,7205","31,2709","41,1169","331,903","40,8201","328,857","40,7169","362,59","42,1234","335,235",OK
30DS29,55403,221003T151904  55403,2022-10-03,15:19:04,"0,41","164,3","1354,6","21,77","31,3161","41,104","332,546","40,9298","330,853","40,3491","359,185","41,9169","332,017",OK
30DS29,55404,221003T151909  55404,2022-10-03,15:19:09,"0,416","163,732","1345,48","21,6635","31,578","40,7685","327,719","40,6007","326,842","40,4201","359,512","41,9427","331,405",OK
30DS29,55405,221003T151915  55405,2022-10-03,15:19:15,"0,408","164,287","1352,95","21,6787","31,35","41,0717","329,895","40,8846","328,377","40,4782","361,935","41,8524","332,743",OK
30DS29,55406,221003T151920  55406,2022-10-03,15:19:20,"0,414","164,222","1352,1","21,6236","31,4832","41,0782","331,347","40,8459","329,562","40,3685","358,949","41,9298","332,241",OK
30DS29,55407,221003T151926  55407,2022-10-03,15:19:26,"0,434","164,209","1349,75","21,7262","31,4945","41,0782","330,689","40,9685","329,271","40,4136","358,955","41,7491","330,837",OK
30DS29,55408,221003T151931  55408,2022-10-03,15:19:31,"0,412","164,68","1358,03","21,6521","31,3342","41,0653","330,246","40,9427","332,053","40,7233","362,386","41,9492","333,343",OK
30DS29,55409,221003T151936  55409,2022-10-03,15:19:36,"0,416","164,055","1348,52","21,6521","31,3477","40,9878","330,436","40,8395","328,533","40,2782","357,917","41,9492","331,633",OK
30DS29,55410,221003T151941  55410,2022-10-03,15:19:41,"0,408","164,029","1350,93","21,7053","31,3364","41,0201","330,929","40,6975","328,151","40,4265","360,886","41,8846","330,966",OK
30DS29,55411,221003T152022  55411,2022-10-03,15:20:22,"0,418","164,39","1357,37","21,6635","31,3161","41,2782","335,988","41,0072","333,703","40,3943","357,973","41,7104","329,709",OK
30DS29,55412,221003T152031  55412,2022-10-03,15:20:31,"0,402","164,893","1365,11","21,7395","31,5193","40,9943","330,65","40,9749","333,056","40,7491","364,683","42,175","336,722",OK
30DS29,55413,221003T152111  55413,2022-10-03,15:21:11,"0,412","164,513","1358,24","21,654","31,3658","41,1685","334,012","40,6782","327,639","40,6395","362,438","42,0266","334,15",OK
30DS29,55414,221003T152116  55414,2022-10-03,15:21:16,"0,402","164,364","1360,95","21,7034","31,2687","41,1749","333,553","40,9298","331,569","40,362","362,673","41,8975","333,153",OK
